sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
惟昔李将军，按节出皇都，总戎扫大漠，一战擒单于。	高适	塞上	李将军（李广，卫青）	1	[[2, 3, 4]]	[2, 3, 4,李将军（李广，卫青）]
顾惭非梦鸟，滥此厕雕虫。	骆宾王	初秋登王司马楼宴赋得同字	雕虫;梦鸟（罗含）	2	[[9, 10]];[[3, 4]]	[9, 10,雕虫];[3, 4,梦鸟（罗含）]
圣朝须助理，绝莫爱东山。	张谓	送青龙一公	东山（谢安）	1	[[9, 10]]	[9, 10,东山（谢安）]
凄凉庾信赋，千载共伤情。	吕温	题梁宣帝陵二首之二	庾信哀（庾信）	1	[[2, 3, 4]]	[2, 3, 4,庾信哀（庾信）]
月斜邻笛尽，车马出山阳。	耿湋	哭苗垂	邻笛（向秀，吕安，嵇康）	1	[[2, 3]]	[2, 3,邻笛（向秀，吕安，嵇康）]
莲府才为绿水宾，忽乘骢马入咸秦。	封彦卿	和李尚书命妓饯崔侍御	莲府（庾杲之，王俭，萧缅）	2	[[0, 1], [4, 5, 6]]	[0, 1,莲府（庾杲之，王俭，萧缅）]; [4, 5, 6,莲府（庾杲之，王俭，萧缅）]
到处花为雨，行时杖出泉。	钱起	送赟法师往上都	花雨	1	[[2, 3]]	[2, 3,花雨]
王母桃花千遍红，彭祖巫咸几回死。	李贺	浩歌	王母桃（东方朔，汉武帝）	1	[[0, 1, 2]]	[0, 1, 2,王母桃（东方朔，汉武帝）]
置酒送惠连，吾家称白眉。	李白	泾川送族弟錞	白眉（马良）;惠连	2	[[9, 10]];[[3, 4]]	[9, 10,白眉（马良）];[3, 4,惠连]
畴昔同幽谷，伊尔迁乔木。	孔绍安	赠蔡君	迁莺	2	[[8, 9, 10]]	[8, 9, 10,迁莺]
甘露花香不再持，远公应怪负前期。	李德裕	到恶溪夜泊芦岛	远公（释慧远）	1	[[8, 9]]	[8, 9,远公（释慧远）]
来倾阮氏酒，去着老莱衣。	岑参	送崔全被放归都觐省	老莱（老莱子）;步兵（阮籍）	4	[[8, 9, 10]];[[2, 3, 4]]	[8, 9, 10,老莱（老莱子）];[2, 3, 4,步兵（阮籍）]
贵游谁最贵，卫霍世难比。	韦应物	长安道	卫霍（卫青，霍去病）	1	[[6, 7]]	[6, 7,卫霍（卫青，霍去病）]
无以墨绶苦，来求丹砂要。华发长折腰，将贻陶公诮。	李白	经乱后将避地剡中留赠崔宣城	五斗米（陶潜）	1	[[15, 17]]	[15, 17,五斗米（陶潜）]
月里岂无攀桂分，湖中刚爱钓鱼休。	可朋	赠方干	桂枝（郤诜）	1	[[4, 5]]	[4, 5,桂枝（郤诜）]
应笑乘轺青琐客，此时无暇听猿啼。	翁承赞	访建阳马驿僧亚齐	青琐	1	[[4, 5]]	[4, 5,青琐]
悬剑空留信，亡珠尚识机。	骆宾王	夕次旧吴	悬剑（季札，徐君）	1	[[0, 1]]	[0, 1,悬剑（季札，徐君）]
高人屡解陈蕃榻，过客难登谢朓楼。	李白	寄崔侍御	解榻（周璆，徐稚，陈蕃）	1	[[4, 5, 6]]	[4, 5, 6,解榻（周璆，徐稚，陈蕃）]
秦镜无人拭，一片埋雾月。	应稹	谕宝二首	秦镜	1	[[0, 1]]	[0, 1,秦镜]
谁知彭泽意，更觅步兵那。	王绩	赠学仙者	陶潜;步兵（阮籍）	2	[[2, 3]];[[8, 9]]	[2, 3,陶潜];[8, 9,步兵（阮籍）]
竟与尚书佩，遥应天子提。	张九龄	赠沣阳韦明府	佩刀（吕虔，王祥，王览）	1	[[2, 5]]	[2, 5,佩刀（吕虔，王祥，王览）]
丽藻尝专席，闲情欲烂柯。	窦常	哭张仓曹南史	烂柯（王质）	1	[[9, 10]]	[9, 10,烂柯（王质）]
袁公论剑术，孙子叙兵篇。	崔日知	冬日述怀奉呈韦祭酒张左丞兰台名贤	白猿	1	[[3, 5]]	[3, 5,白猿]
班荆逢旧识，斟桂喜深知。	高峤	晦日重宴	班荆	1	[[0, 1]]	[0, 1,班荆]
一丛黄菊地，九日白衣人。	刘方平	寄陇右严判官	送酒（陶潜，王弘）	1	[[8, 10]]	[8, 10,送酒（陶潜，王弘）]
桂枝芳欲晚，薏苡谤谁明。	陈子昂	题居延古城赠乔十二知之	薏苡谤（马援）	1	[[6, 7, 8]]	[6, 7, 8,薏苡谤（马援）]
恩沾柱下史，荣比选曹郎。	孙逖	送张环摄御史监南选	柱史（张苍）	1	[[2, 3, 4]]	[2, 3, 4,柱史（张苍）]
苦吟防柳恽，多泪怯杨朱。	李商隐	西溪	杨朱泣（杨朱）;柳恽	2	[[9, 11]];[[3, 4]]	[9, 11,杨朱泣（杨朱）];[3, 4,柳恽]
为谢同僚老博士，范云来岁即公卿。	刘禹锡	寄杨八拾遗	范云	1	[[8, 9]]	[8, 9,范云]
司寇亦曾遭鲁黜，步兵何事哭途穷。	李山甫	早秋山中作	途穷（阮籍）;步兵（阮籍）	3	[[12, 13, 14]];[[8, 9]]	[12, 13, 14,途穷（阮籍）];[8, 9,步兵（阮籍）]
支遁初求道，深公笑买山。	孟浩然	宿立公房	买山（支遁，深公，巢父，许由）	1	[[9, 10]]	[9, 10,买山（支遁，深公，巢父，许由）]
我恋岷下芋，君思千里莼。	杜甫	赠别贺兰铦	千里莼（王济，陆机）	1	[[8, 9, 10]]	[8, 9, 10,千里莼（王济，陆机）]
鼓鼙馀响数日在，天吴深入鱼鳖惊。	韦应物	汉武帝杂歌三首	天吴	1	[[8, 9]]	[8, 9,天吴]
寄与玉人天上去，桓将军见不教吹。	杜牧	寄★笛与宇文舍人	玉人（卫玠，裴楷）;桓伊	2	[[2, 3]];[[8, 11]]	[2, 3,玉人（卫玠，裴楷）];[8, 11,桓伊]
黄绶名空罢，青春鬓又衰。	耿湋	得替后书怀上第五相公	黄绶	1	[[0, 1]]	[0, 1,黄绶]
肃穆乌台上，雍容粉署中。	刘长卿	落第赠杨侍御兼拜员外仍充安大夫判官赴范阳	柏台;粉署	2	[[2, 3]];[[8, 9]]	[2, 3,柏台];[8, 9,粉署]
西园徒自赏，南飞终未安。	骆宾王	秋晨同淄川毛司马秋九咏之秋月	西园（曹丕）	1	[[0, 1]]	[0, 1,西园（曹丕）]
因令白马将，兼道觅封侯。	李端	送彭将军云中觐兄	白马将	1	[[2, 3, 4]]	[2, 3, 4,白马将]
他年有要玄珠者，赤水萦纡试一寻。	李咸用	和友人喜相遇十首	玄珠	1	[[4, 5]]	[4, 5,玄珠]
飘然集仙客，讽赋欺相如。	杜牧	张好好诗	相如（司马相如）	1	[[9, 10]]	[9, 10,相如（司马相如）]
晓涧青青桂色孤，楚人随玉上天衢。	杜牧	押兵甲发谷口寄诸公	卞和	1	[[8, 9, 10, 11]]	[8, 9, 10, 11,卞和]
本谓开三径，俄欣降九天。	武三思	奉和过梁王宅即目应制	三径（求仲，羊仲，蒋诩）	2	[[2, 3, 4]]	[2, 3, 4,三径（求仲，羊仲，蒋诩）]
妄比酂侯功蔑尔，每怀疏傅意悠然。	李逢吉	酬致政杨祭酒见寄	二疏（疏受，疏广）;酂侯（刘邦，萧何）	2	[[10, 11]];[[2, 3]]	[10, 11,二疏（疏受，疏广）];[2, 3,酂侯（刘邦，萧何）]
兵法窥黄石，天官辨白榆。	权德舆	过隐者湖上所居	黄石（张良，黄石公）	1	[[3, 4]]	[3, 4,黄石（张良，黄石公）]
前贤未必全堪学，莫读当时归去篇。	方干	送永嘉王令之任二首之一	归去来（陶潜）	1	[[12, 13, 14]]	[12, 13, 14,归去来（陶潜）]
洛浦有宓妃，飘飖雪争飞。	李白	感兴六首	洛浦（宓妃，曹植）	2	[[0, 1], [3, 4]]	[0, 1,洛浦（宓妃，曹植）]; [3, 4,洛浦（宓妃，曹植）]
来年遂鹏化，一举上瀛洲。	齐己	送刘秀才往东洛	大鹏（庄子）	1	[[3, 4]]	[3, 4,大鹏（庄子）]
我师嵇叔夜，世贤张子房。	杜甫	入衡州	叔夜（嵇康）;子房（张良）	4	[[2, 3, 4]];[[8, 9, 10]]	[2, 3, 4,叔夜（嵇康）];[8, 9, 10,子房（张良）]
满树铁冠琼树枝，樽前烛下心相知。	权德舆	埇桥达奚四于十九陈大三侍御夜宴叙各赋二韵	铁冠	1	[[2, 3]]	[2, 3,铁冠]
风流访王谢，佳境恣洄沿。	李群玉	将之吴越留别坐中文酒诸侣	王谢（王导，谢弘微）	1	[[3, 4]]	[3, 4,王谢（王导，谢弘微）]
所尚雪霜姿，非关落帽期。	许棠	白菊	落帽（孟嘉，桓温）	1	[[8, 9]]	[8, 9,落帽（孟嘉，桓温）]
何言奉杯酒，得见五湖心。	卢纶	陪中书李纾舍人夜泛东池	五湖心（范蠡，勾践）	1	[[8, 9, 10]]	[8, 9, 10,五湖心（范蠡，勾践）]
子云祗自守，奚事九衢尘。	韩愈	闲游二首	子云（扬雄）	1	[[0, 1]]	[0, 1,子云（扬雄）]
采珠勿惊龙，大道可暗归。	李白	送蔡山人	骊珠	2	[[0, 1, 2, 3, 4]]	[0, 1, 2, 3, 4,骊珠]
望断长安故交远，来书未说九河清。	徐夤	酒醒	河清	1	[[13, 14]]	[13, 14,河清]
镜机冲漠非吾事，自要青云识五侯。	李咸用	夏日别余秀才	五侯;青云路	2	[[13, 14]];[[10, 12]]	[13, 14,五侯];[10, 12,青云路]
已别剡溪逢雪去，雪山修道与师同。	戴叔伦	答崔法曹赋四雪	乘兴（戴逵，王徽之）	1	[[8, 10]]	[8, 10,乘兴（戴逵，王徽之）]
西园置酒地，日夕簪裾列。	刘驾	送李殷游边	西园（曹丕）	1	[[0, 1]]	[0, 1,西园（曹丕）]
徒知怀赵景，终是倦阳侯。	孔德绍	王泽岭遭洪水	阳侯	1	[[9, 10]]	[9, 10,阳侯]
谢氏寻山屐，陶公漉酒巾。	杜甫	寄张十二山人彪三十韵	漉酒（陶潜）;山屐（谢灵运）	4	[[8, 9, 10]];[[2, 3, 4]]	[8, 9, 10,漉酒（陶潜）];[2, 3, 4,山屐（谢灵运）]
孔坐洽良俦，陈筵几献酬。	李峤	酒	投辖（陈遵）	1	[[6, 7]]	[6, 7,投辖（陈遵）]
且泛篱下菊，还聆郢中唱。	张九龄	九月九日登龙山	白雪（宋玉）	1	[[8, 10]]	[8, 10,白雪（宋玉）]
曾见当垆一个人，入时装束好腰身。	段成式	嘲飞卿七首	当垆（卓文君，司马相如）	1	[[2, 3]]	[2, 3,当垆（卓文君，司马相如）]
草奏风生笔，筵开雪满琴。	卢纶	题金吾郭将军石伏茅堂	白雪（宋玉）	1	[[8, 9, 10]]	[8, 9, 10,白雪（宋玉）]
朝携兰省步，夕退竹林期。	张说	酬崔光禄冬日述怀赠答（并序）	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[8, 9, 10]]	[8, 9, 10,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
公子三千客，人人愿报恩。	李华	奉寄彭城公	三千客（田文，魏无忌，黄歇）	1	[[2, 3, 4]]	[2, 3, 4,三千客（田文，魏无忌，黄歇）]
魏舒终有泪，还识宁家衣。	卢纶	送从舅成都丞广（一本有南字）归蜀（一作李端诗）	宅相（魏舒）	1	[[8, 10]]	[8, 10,宅相（魏舒）]
龙髯不可望，玉座生尘埃。	刘禹锡	翠微寺有感	鼎湖（黄帝）	1	[[0, 1]]	[0, 1,鼎湖（黄帝）]
功名麟阁上，得咏入秦关。	崔何	喜陆侍御破石埭草寇东峰亭赋诗	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[2, 3]]	[2, 3,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
由来谢安石，不解饮灵泉。	顾况	山居即事	谢公（谢安）	3	[[2, 3, 4]]	[2, 3, 4,谢公（谢安）]
离人去复留，白马黑貂裘。	高适	别孙䜣	貂裘（秦惠王，苏秦）	2	[[8, 9, 10]]	[8, 9, 10,貂裘（秦惠王，苏秦）]
门多金埒骑，路引璧人车。	徐皓	晦日宴高氏林亭	玉人（卫玠，裴楷）	1	[[8, 9, 10]]	[8, 9, 10,玉人（卫玠，裴楷）]
师诵此经经一句，句句白牛亲动步，白牛之步疾如风。	修雅	闻诵法华经歌	三车	1	[[10, 11]]	[10, 11,三车]
暂阻蓬莱阁，终为江海人。	杜甫	秋日寄题郑监湖上亭三首之三	蓬山	1	[[2, 3, 4]]	[2, 3, 4,蓬山]
岂知台阁旧，先拂凤皇雏。	杜甫	别苏徯	凤雏	1	[[8, 9]]	[8, 9,凤雏]
遥知向前路，掷果定盈车。	李白	送族弟凝之滁求婚崔氏	潘郎（潘岳）	1	[[6, 7]]	[6, 7,潘郎（潘岳）]
知音难再逢，惜君方年老。	岑参	秋夕听罗山人弹三峡流泉	知音	1	[[0, 1]]	[0, 1,知音]
武安君何在，长平事已空。	陈子昂	登泽州城北楼宴	坑降（白起）	1	[[6, 7, 8]]	[6, 7, 8,坑降（白起）]
马去遥奔郑，蛇分近带丰。	骆宾王	过故宋	斩蛇（刘邦）	1	[[6, 7]]	[6, 7,斩蛇（刘邦）]
清风北窗卧，可以傲羲皇。	白居易	竹窗	傲羲皇（陶潜，伏羲氏，羲和）	2	[[2, 3, 4], [8, 9, 10]]	[2, 3, 4,傲羲皇（陶潜，伏羲氏，羲和）]; [8, 9, 10,傲羲皇（陶潜，伏羲氏，羲和）]
深谷变为岸，桑田成海水。	白居易	读史五首	桑田（麻姑）	2	[[6, 7, 8, 9]]	[6, 7, 8, 9,桑田（麻姑）]
翰墨已齐钟大理，风流好继谢宣城。	韩翃	送夏侯侍郎	谢朓	1	[[12, 13, 14]]	[12, 13, 14,谢朓]
漫作潜夫论，虚传幼妇碑。	杜甫	偶题	黄绢（曹操，杨修，杨脩，曹娥，曹盱）;潜夫（王符）	4	[[8, 9, 10]];[[2, 3, 4]]	[8, 9, 10,黄绢（曹操，杨修，杨脩，曹娥，曹盱）];[2, 3, 4,潜夫（王符）]
性柔君子德，足逸大王风。	严维	奉和刘祭酒伤白马	大王风（宋玉，楚王）	1	[[8, 9, 10]]	[8, 9, 10,大王风（宋玉，楚王）]
往来杨柳陌，犹避昔年骢。	韦应物	陪元侍御春游	骢马（桓典）	1	[[10, 11]]	[10, 11,骢马（桓典）]
三千堂上客，出入拥平原。	李白	赠宣城赵太守悦	三千客（田文，魏无忌，黄歇）	1	[[0, 2]]	[0, 2,三千客（田文，魏无忌，黄歇）]
怀乡不怕严陵笑，只待秋风别钓矶。	韦庄	旅中感遇寄呈李秘书昆仲	严陵（严光）	1	[[4, 5]]	[4, 5,严陵（严光）]
含香仍佩玉，宜入镜中行。	刘商	送人之江东	含香	1	[[0, 1]]	[0, 1,含香]
全胜汉武锦楼上，晓望晴寒饮花露。	李贺	拂舞歌辞	金掌（汉武帝）	1	[[12, 13, 14]]	[12, 13, 14,金掌（汉武帝）]
文翁劝学人应恋，魏绛和戎戍自休。	薛能	送崔学士赴东川	文翁	1	[[0, 1]]	[0, 1,文翁]
开口谩劳矜道在，抚膺唯合哭途穷。	韩偓	余自刑部员外郎为时权所挤值盘石出镇藩屏朝选宾佐以馀充职掌记郁郁不乐因成长句寄所知	途穷（阮籍）	2	[[12, 13, 14]]	[12, 13, 14,途穷（阮籍）]
君子佐休明，小人事蓬蒿。	岑参	巩北秋兴寄崔明允	蓬蒿（张仲蔚，刘龚）	1	[[9, 10]]	[9, 10,蓬蒿（张仲蔚，刘龚）]
更过三张价，东游愧陆机。	耿湋	与清江上人及诸公宿李八昆季宅	陆机	1	[[9, 10]]	[9, 10,陆机]
伯鸾常去国，安道惜离群。	萧颖士	越江秋曙	梁鸿（孟光，梁鸿）;戴逵（戴逵）	2	[[0, 1]];[[6, 7]]	[0, 1,梁鸿（孟光，梁鸿）];[6, 7,戴逵（戴逵）]
鲈鱼正美不归去，空戴南冠学楚囚。	赵嘏	长安晚秋	鲈鱼（张翰）;南冠（钟仪）	4	[[0, 1, 2, 3]];[[10, 11], [13, 14]]	[0, 1, 2, 3,鲈鱼（张翰）];[10, 11,鲈鱼（张翰）]; [13, 14,南冠（钟仪）]
长卿久病渴，武帝元同时。	杜甫	奉送魏六丈佑少府之交广	相如渴（司马相如）	1	[[3, 4]]	[3, 4,相如渴（司马相如）]
若无三千客，谁道信陵君。	李白	博平郑太守自庐山千里相寻入江夏北市门见访却之武陵立马赠别	三千客（田文，魏无忌，黄歇）	1	[[2, 3, 4]]	[2, 3, 4,三千客（田文，魏无忌，黄歇）]
然后恣逍遥，独往群麋鹿。	吴融	绵竹山西四十韵	麋鹿群（伯夷）	1	[[8, 11]]	[8, 11,麋鹿群（伯夷）]
倚棹听邻笛，沾衣认酒垆。	罗隐	倚棹	邻笛（向秀，吕安，嵇康）	1	[[3, 4]]	[3, 4,邻笛（向秀，吕安，嵇康）]
天鸡相呼曙霞出，敛影含光让朝日。	刘禹锡	洞庭秋月行	天鸡	1	[[0, 1]]	[0, 1,天鸡]
白石先生眉发光，已分甜雪饮红浆。	司空曙	送曲山人之衡州	煮白石	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,煮白石]
天地日流血，朝廷谁请缨。	杜甫	岁暮	长缨（终军）	1	[[9, 10]]	[9, 10,长缨（终军）]
帝尧城里日衔杯，每倚嵇康到玉颓。	黄滔	二月二日宴中贻同年封先辈渭	玉山颓（嵇康）	1	[[13, 14]]	[13, 14,玉山颓（嵇康）]
周王惑褒姒，城阙成陂陁。	李华	咏史十一首之十一	褒女（周幽王，褒姒）	1	[[2, 5]]	[2, 5,褒女（周幽王，褒姒）]
拟占名场第一科，龙门十上困风波。	刘复	送黄晔明府岳州湘阴赴任（一作刘三复诗）	龙门	1	[[8, 9]]	[8, 9,龙门]
长兄年少曾落托，拔剑沙场随卫霍。	李渤	喜弟淑再至为长歌	卫霍（卫青，霍去病）	1	[[13, 14]]	[13, 14,卫霍（卫青，霍去病）]
紫府与玄洲，谁来物外游。	韦渠牟	步虚词十九首之十八	紫府	1	[[0, 1]]	[0, 1,紫府]
今日竹林宴，我家贤侍郎。	李白	陪侍郎叔游洞庭醉后三首	竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）	1	[[2, 4]]	[2, 4,竹林期（刘伶，向秀，子咸，山涛，嵇康，王咸，王戎，阮咸，阮籍）]
牢落风悲笛，汍澜涕泣巾。	权德舆	哭刘四尚书	邻笛（向秀，吕安，嵇康）	1	[[2, 3, 4]]	[2, 3, 4,邻笛（向秀，吕安，嵇康）]
扣船应渔父，因唱沧浪吟。	常建	晦日马镫曲稍次中流作	沧浪（屈原）	2	[[3, 4], [8, 9]]	[3, 4,沧浪（屈原）]; [8, 9,沧浪（屈原）]
惭非海人别，泪下不成珠。	鲍溶	留辞杜员外式方	鲛人	1	[[9, 11]]	[9, 11,鲛人]
昔帝一时恨，后人千古悲。	李山甫	闻子规	蜀魄（杜宇）	1	[[0, 2]]	[0, 2,蜀魄（杜宇）]
杨仆移关三百里，可能全是为荆山。	李商隐	荆山	杨仆移关（刘彻，杨仆）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,杨仆移关（刘彻，杨仆）]
贤哉只二疏，东门挂冠去。	王贞白	洛阳道	二疏（疏受，疏广）	1	[[3, 4]]	[3, 4,二疏（疏受，疏广）]
祝融将御节，炎帝启朱明。	黎逢	夏首犹清和	祝融	1	[[0, 1]]	[0, 1,祝融]
重花不隔陈蕃榻，修竹能深夫子墙。	钱起	寻司勋李郎中不遇	解榻（周璆，徐稚，陈蕃）;夫子墙（子贡，孔子）	2	[[4, 5, 6]];[[12, 13, 14]]	[4, 5, 6,解榻（周璆，徐稚，陈蕃）];[12, 13, 14,夫子墙（子贡，孔子）]
老夫何足似，弊宅倘因之。	王维	戏题示萧氏甥	宅相（魏舒）	1	[[6, 8]]	[6, 8,宅相（魏舒）]
兔应疑鹤发，蟾亦恋貂裘。	杜甫	月	蟾;金蟾	2	[];[[6, 7]]	[,蟾];[6, 7,金蟾]
将兴泛舟役，必仗济川才。	张说	送任御史江南发粮以赈河北百姓	济川（傅说，殷高宗）	1	[[8, 9]]	[8, 9,济川（傅说，殷高宗）]
帆影缘巴字，钟声出汉州。	李端	送友人游蜀	巴字	1	[[3, 4]]	[3, 4,巴字]
鼓琴乱白雪，秋变江上春。	李白	酬裴侍御留岫师弹琴见寄	白雪（宋玉）	1	[[3, 4]]	[3, 4,白雪（宋玉）]
恨无左军略，多愧鲁连生。	李白	闻李太尉大举秦兵百万出征东南懦夫请缨翼申一割之用半道病还留别金陵	鲁连（鲁仲连）	1	[[8, 9]]	[8, 9,鲁连（鲁仲连）]
白马高谈去，青牛真气来。	王勃	散关晨度	青牛（老子）	1	[[6, 7]]	[6, 7,青牛（老子）]
欣逢柏台友，共谒聪公禅。	孟浩然	陪李侍御访聪上人禅居	柏台	1	[[2, 3]]	[2, 3,柏台]
独下仙人凤，群惊御史乌。	李峤	城	吹箫（弄玉，秦穆公，萧史）	1	[[2, 3, 4]]	[2, 3, 4,吹箫（弄玉，秦穆公，萧史）]
谁当举玄晏，不使作良臣。	钱起	过曹钧隐居（一作者）	玄晏（皇甫谧）	1	[[3, 4]]	[3, 4,玄晏（皇甫谧）]
汉皇按剑起，还召李将军。	李白	塞下曲六首之六	李将军（李广，卫青）	1	[[8, 9, 10]]	[8, 9, 10,李将军（李广，卫青）]
谢家青妓邃重关，谁省春风见玉颜。	李郢	张郎中宅戏赠二首之二	东山妓（谢安）	1	[[0, 2]]	[0, 2,东山妓（谢安）]
星落夜原妖气满，汉家麟阁待英雄。	郑启	严塘经乱书事	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
祝融南来鞭火龙，火旗焰焰烧天红。	王毂	苦热行	祝融	1	[[0, 1]]	[0, 1,祝融]
安得禹复生，为唐水官伯。手提倚天剑，重来亲指画。	白居易	自蜀江至洞庭湖口有感而作	倚天剑	1	[[14, 15, 16]]	[14, 15, 16,倚天剑]
在汝更用文章为，长兄白眉复天启。	杜甫	狄明府（博济。一作寄狄明府。）	白眉（马良）	1	[[10, 11]]	[10, 11,白眉（马良）]
荆人泣美玉，鲁叟悲匏瓜。	李白	早秋赠裴十七仲堪	卞和	1	[[0, 1]]	[0, 1,卞和]
陆生誇妙法，班女恨凉飙。	齐己	谢人惠扇子及茶	团扇（班婕妤）	1	[[6, 7, 8]]	[6, 7, 8,团扇（班婕妤）]
安石东山三十春，傲然携妓出风尘。	李白	出妓金陵子呈卢六四首之一	东山妓（谢安）	1	[[2, 4]]	[2, 4,东山妓（谢安）]
廉颇仍走敌，魏绛已和戎。	杜甫	投赠哥舒开府二十韵	廉颇	1	[[0, 1]]	[0, 1,廉颇]
归去朝端如有问，玉关门外老班超。	武元衡	送张六谏议归朝	生入关（班超）	1	[[11, 15]]	[11, 15,生入关（班超）]
能将一笑使人迷，花艳何须上大堤。	罗虬	比红儿诗	大堤	1	[[13, 14]]	[13, 14,大堤]
懿此嘉遁士，蒲车赴丘中。	权德舆	送崔谕德致政东归	蒲轮（刘彻）	1	[[6, 7]]	[6, 7,蒲轮（刘彻）]
汉帝不忆李将军，楚王放却屈大夫。	李白	悲歌行	屈原;李将军（李广，卫青）	2	[[12, 13, 14]];[[4, 5, 6]]	[12, 13, 14,屈原];[4, 5, 6,李将军（李广，卫青）]
应怜折腰吏，冉冉在风尘。	司空曙	逢江客问南中故人因以诗寄	五斗米（陶潜）	1	[[2, 3, 4]]	[2, 3, 4,五斗米（陶潜）]
路石挂飞泉，谢公应在眼。	钱起	罢章陵令山居过中峰道者二首之二	谢公（谢灵运）	1	[[6, 7]]	[6, 7,谢公（谢灵运）]
畴昔丹墀与凤池，即今相见两相悲。	贾至	送南给事贬崖州	凤池（荀勖）	1	[[5, 6]]	[5, 6,凤池（荀勖）]
鼎湖龙去远，银海雁飞深。	杜甫	骊山	鼎湖（黄帝）	3	[[0, 1, 2, 3]]	[0, 1, 2, 3,鼎湖（黄帝）]
今日会稽王内史，好将宾客醉兰亭。	鲍溶	上巳日寄樊瓘樊完宪兼呈上浙东孟中丞简	右军（王羲之）;右军（王羲之）	2	[[4, 5, 6]];[[4, 5, 6]]	[4, 5, 6,右军（王羲之）];[4, 5, 6,右军（王羲之）]
谢公忆高卧，徒御欲东还。	皇甫曾	奉陪韦中丞使君游鹤林寺	谢公（谢安）	1	[[0, 1]]	[0, 1,谢公（谢安）]
白发沧浪上，全忘是与非。	杜牧	渔父	沧浪（屈原）	1	[[2, 3]]	[2, 3,沧浪（屈原）]
年年羞见菊花开，十度悲秋上楚台。	李群玉	九日	悲秋（宋玉，屈原）	1	[[10, 11]]	[10, 11,悲秋（宋玉，屈原）]
花萼楼南大合乐，八音九奏鸾来仪。	郑嵎	津阳门诗	凤来	1	[[12, 13, 14]]	[12, 13, 14,凤来]
依稀小有洞，邂逅武陵源。	吴融	花村六韵	桃源（陶潜）	2	[[8, 9, 10]]	[8, 9, 10,桃源（陶潜）]
更有阮郎迷路处，万株红树一溪深。	卢纶	酬金部王郎中省中春日见寄	阮郎（刘晨，阮肇）	3	[[2, 3, 4, 5]]	[2, 3, 4, 5,阮郎（刘晨，阮肇）]
散帙看虫蠹，开门见雀罗。	刘长卿	同姜浚题裴式微余干东斋	雀罗（翟公）	1	[[9, 10]]	[9, 10,雀罗（翟公）]
岂唯垂堂戒，兼以临深惧。	耿湋	发南康夜泊赣石中	履冰	1	[[8, 9, 10]]	[8, 9, 10,履冰]
莫滞趋庭恋，荣亲祗待君。	姚鹄	送程秀才下第归蜀	趋庭（孔子，孔鲤，陈亢）	1	[[2, 3]]	[2, 3,趋庭（孔子，孔鲤，陈亢）]
比屋初同俗，垂恩击壤人。	杨嗣复	仪凤	击壤（尧，舜）	1	[[8, 9]]	[8, 9,击壤（尧，舜）]
握雪海上餐，拂沙陇头寝。	李白	塞下曲六首之二	苏武（刘彻，苏武）	1	[[2, 4]]	[2, 4,苏武（刘彻，苏武）]
团扇辞恩宠，回文赠苦辛。	李峤	倡妇行	团扇（班婕妤）;锦字（苏若兰）	2	[[0, 1]];[[6, 7]]	[0, 1,团扇（班婕妤）];[6, 7,锦字（苏若兰）]
洗帻岂独古，濯缨良在兹。	孟浩然	陪张丞相自松滋江东泊渚宫	沧浪（屈原）	1	[[6, 7]]	[6, 7,沧浪（屈原）]
韩康灵药不复求，扁鹊医方曾莫睹。	李嘉祐	夜闻江南人家赛神因题即事	韩康	1	[[0, 1]]	[0, 1,韩康]
永谢柏梁陪，独阙金门籍。	韦应物	东林精舍见故殿中郑侍御题诗追旧书情涕泗横集因寄呈阎沣州冯少府	金门（扬雄）;柏梁	2	[[8, 9]];[[2, 3]]	[8, 9,金门（扬雄）];[2, 3,柏梁]
旧府东山馀妓在，重将歌舞送君归。	武元衡	重送卢三十一起居	东山妓（谢安）	1	[[2, 4]]	[2, 4,东山妓（谢安）]
大鹏矫翼翻云衢，嵩峰霁后凌天孤。	刘商	姑苏怀古送秀才下第归江南	大鹏（庄子）	1	[[0, 1]]	[0, 1,大鹏（庄子）]
贫居往往无烟火，不独明朝为子推。	孟云卿	寒食	介推（介之推）	1	[[13, 14]]	[13, 14,介推（介之推）]
用时应不称娲皇，将去也堪随博望。	吴融	太湖石歌	补天（女娲）;张骞	2	[[5, 6]];[[13, 15]]	[5, 6,补天（女娲）];[13, 15,张骞]
