sentence	author	title	allusion	variation_number	allusion_index
色连鸡树近，影落凤池深。	蒋涣	和徐侍郎中书丛筱韵	鸡树（刘放，孙资，曹肇）	1	[[2, 3]]
三星照户春空尽，一树桃花竟不言。	刘商	赋得射雉歌送杨协律表弟赴婚期	三星照户	1	[[0, 1, 2, 3]]
今宵复何夕，鸣佩坐相随。	姚合	喜马戴冬夜见过期无可上人不至	三星照户	0	[]
已悟化城非乐界，不知今夕是何年。	戴叔伦	二灵寺守岁	三星照户	1	[[10, 11, 12, 13, 14]]
玉漏三星曙，铜街五马逢。	李贺	恼公	三星照户	1	[[2, 3, 4]]
今夕何夕岁云徂，更长烛明不可孤。	杜甫	今夕行	三星照户	1	[[0, 1, 2, 3]]
今夕复何夕，共此灯烛光。	杜甫	赠卫八处士	三星照户	0	[]
帝子乘龙夜，三星照户前。	梁铉	天门街西观荣王聘妃	三星照户	1	[[6, 7, 8, 9]]
不知今夕是何夕，催促阳台近镜台。	贾岛	友人婚杨氏催妆	三星照户	0	[]
今夕复何夕，归休寻旧欢。	钱起	中书王舍人辋川旧居	三星照户	0	[]
包胥心独许，连夜哭秦兵。千乘徒虚尔，一夫安可轻。	元稹	楚歌十首	哭秦庭（伍员，申包胥）	1	[[8, 9, 10]]
包胥非救楚，随会反留秦。	张说	过庾信宅	哭秦庭（伍员，申包胥）	1	[[3, 4]]
申包惟恸哭，七日鬓毛斑。	李白	奔亡道中五首之四	哭秦庭（伍员，申包胥）	0	[]
悲作楚地囚，何由哭秦庭。	李白	流夜郎半道承恩放还兼欣剋复之美书怀示息秀才	哭秦庭（伍员，申包胥）	1	[[8, 9, 10]]
申包哭秦庭，泣血将安仰。	李白	酬裴侍御对雨感时见赠	哭秦庭（伍员，申包胥）	1	[[2, 3, 4]]
哭何苦而救楚，笑何誇而却秦。吾诚不能学二子沽名矫节以耀世兮，固将弃天地而遗身。	李白	鸣皋歌送岑徵君	哭秦庭（伍员，申包胥）	1	[[4, 5]]
莫救夷陵火，无复秦庭哭。	李百药	郢城怀古	哭秦庭（伍员，申包胥）	1	[[8, 9, 10]]
独惭投汉阁，俱议哭秦庭。	杜甫	秦州见敕目薛三璩授司议郎毕四曜除监察与二子有故远喜迁官兼述索居凡三十韵	哭秦庭（伍员，申包胥）	1	[[8, 9, 10]]
使者哭其庭，救兵终不至。	韦应物	睢阳感怀	哭秦庭（伍员，申包胥）	0	[]
舟中对舞邯郸曲，月下双弹卢女弦。	储光羲	同武平一员外游湖五首时武贬金坛令	卢女	1	[[12, 13]]
为贪卢女曲，用尽沈郎钱。	周万	送沈芳谒李观察求仕进（自注云。此君会浪迹长安。因以诗让之）	卢女	1	[[2, 3]]
妙曲逢卢女，高才得孟嘉。	张子容	除夜乐城逢孟浩然	卢女	1	[[3, 4]]
一声卢女十三弦，早嫁城西好少年。	徐凝	乐府新诗	卢女	1	[[2, 3]]
楚妃临扇学，卢女隔帘传。	梁锦	戏赠歌者	卢女	1	[[6, 7]]
木兰为樽金为杯，江南急管卢女弦。	独孤及	东平蓬叶驿夜宴平卢杨判官醉后赠别姚太守置酒留宴（题上一无东平二字。题下一作赠别观海）	卢女	1	[[12, 13]]
对坐弹卢女，同看舞凤凰。	王维	奉和杨驸马六郎秋夜即事	卢女	1	[[3, 4]]
齐歌卢女曲，双舞洛阳人。	王维	扶南曲歌词五首之二（通典云。武德初。因随旧制。奏九部乐。四曰扶南。〔新〕唐书礼乐志云。天宝乐曲。皆以边地名。自河西至者。有扶南乐舞。）	卢女	1	[[2, 3]]
艳唱召燕姬，清弦待卢女。	皇甫冉	见诸姬学玉台体	卢女	1	[[9, 10]]
翻嫌旧坐宅，却驾所悬车。	包佶	尚书宗兄使过诗以奉献	悬车	1	[[9, 10]]
更待悬车时，与君欢暮齿。	权德舆	元和元年蒙恩封成纪县伯时室中封安喜县君感庆兼怀聊申贺赠	悬车	1	[[2, 3]]
相期悬车岁，此地即中林。	权德舆	酬南园新亭宴会璩新第慰庆之作时任宾客	悬车	1	[[2, 3]]
挂冠顾翠緌，悬车惜朱轮。	白居易	不致仕	悬车	1	[[6, 7]]
应须且为苍生住，犹去悬车十四年。	白居易	宿香山寺酬广陵牛相公见寄	悬车	1	[[10, 11]]
自中风来三历闰，从悬军后几逢春。	白居易	咏身	悬车	0	[]
七旬才满冠已挂，半禄未及车先悬。	白居易	达哉乐天行	悬车	0	[]
圣情容解印，帝里许悬车。	蒋防	题杜宾客新丰里幽居	悬车	1	[[9, 10]]
君子独知止，悬车守国程。	韦应物	送郗詹事	悬车	1	[[6, 7]]
沃洲能共隐，不用道林钱。	刘长卿	初到碧涧招明契上人	沃洲	1	[[0, 1]]
方同沃洲去，不似武陵迷。	刘长卿	寄灵一上人初还云门	沃洲	1	[[2, 3]]
早晚来香积，何人住沃洲。	刘长卿	秋夜肃公房喜普门上人自阳羡山至	沃洲	1	[[9, 10]]
支公身欲老，长在沃州多。	刘长卿	赠普门上人	沃洲	0	[]
莫买沃洲山，时人已知处。	刘长卿	送方外上人	沃洲	1	[[2, 3]]
禅客无心杖锡还，沃洲深处草堂闲。	刘长卿	送灵澈上人还越中	沃洲	1	[[8, 9]]
自从飞锡去，人到沃洲稀。	刘长卿	过隐空和尚故居	沃洲	1	[[8, 9]]
见拟沃州寻旧约，且教丹顶许为邻。	吴融	寄贯休上人	沃洲	0	[]
身归沃洲老，名与支公接。	皇甫曾	赠沛禅师	沃洲	1	[[2, 3]]
客泪休沾汉水滨，舞腰羞杀汉宫人。	司空图	杨柳枝寿杯词十八首	掌中舞（张净琬，赵飞燕）	0	[]
掌中舞罢箫声绝，三十六宫秋夜长。	徐凝	汉宫曲	掌中舞（张净琬，赵飞燕）	1	[[0, 1, 2]]
莫恃芙蓉开满面，更有身轻似飞燕。	李咸用	婕妤怨	掌中舞（张净琬，赵飞燕）	0	[]
整羽庄姜恨，回身汉后轻。	李山甫	燕	掌中舞（张净琬，赵飞燕）	0	[]
落魄江南载酒行，楚腰肠断掌中轻。	杜牧	遣怀	掌中舞（张净琬，赵飞燕）	1	[[12, 13, 14]]
正悦掌中舞，宁哀团扇诗。	武平一	妾薄命	掌中舞（张净琬，赵飞燕）	1	[[2, 3, 4]]
汉皇若遇红儿貌，掌上无因著别人。	罗虬	比红儿诗之三十一	掌中舞（张净琬，赵飞燕）	0	[]
装束赵飞燕，教来掌上舞。	聂夷中	大垂手	掌中舞（张净琬，赵飞燕）	1	[[8, 9, 10]]
愁来自觉歌喉咽，瘦去谁怜舞掌轻。	韩偓	偶见	掌中舞（张净琬，赵飞燕）	1	[[12, 13, 14]]
何烦五色药，尊下即丹丘。	李群玉	半醉	丹丘	1	[[9, 10]]
楚臣昔南逐，有意仍丹丘。今我始北旋，新诏释缧囚。	柳宗元	界围岩水帘	丹丘	1	[[9, 10]]
病依居士室，梦绕羽人丘。	柳宗元	酬娄秀才寓居开元寺早秋月夜病中见寄	丹丘	2	[[8, 9, 10], [8, 9]]
莫抱白云意，径往丹丘庭。	独孤及	代书寄上裴六冀刘二颍	丹丘	1	[[8, 9]]
盟经早晚闻仙语，学种三芝伴羽人。	王初	延平天庆观	丹丘	1	[[13, 14]]
丹丘恨不及，白露已苍苍。	陈子昂	同宋参军之问梦赵六赠卢陈二子之作	丹丘	1	[[0, 1]]
白玉仙台古，丹丘别望遥。	陈子昂	春日登金华观	丹丘	1	[[6, 7]]
何用别寻方外去，人间亦自有丹丘。	韩翃	同题仙游观	丹丘	1	[[13, 14]]
何川是多处，应绕羽人家。	顾非熊	斜谷邮亭玩海棠花	丹丘	1	[[8, 9]]
中郎凤一毛，世上独贤豪。	岑参	送张郎中赴陇右觐省卿公	凤毛（王劭）	2	[[2, 3, 4], [3, 4]]
令弟字延陵，凤毛出天姿。	李白	感时留别从兄徐王延年从弟延陵	凤毛（王劭）	1	[[6, 7]]
貂簪荆玉润，丹穴凤毛光。	杜牧	春日言怀寄虢州李常侍十韵	凤毛（王劭）	1	[[8, 9]]
欲知世掌丝纶美，池上于今有凤毛。	杜甫	奉和贾至舍人早朝大明宫	凤毛（王劭）	1	[[13, 14]]
一毛生凤穴，三尺献龙泉。	杜甫	奉送苏州李二十五长史丈之任	凤毛（王劭）	1	[[0, 1]]
萧史幽栖地，林间蹋凤毛。	杜甫	崔驸马山亭宴集	凤毛（王劭）	1	[[9, 10]]
凤雏无凡毛，五色非尔曹。	杜甫	送重表侄王砅评事使南海	凤毛（王劭）	0	[]
灿灿凤池裔，一毛今再新。	李群玉	送萧绾之桂林	凤毛（王劭）	1	[[6, 7]]
闻得一毛添五色，眼看相逐凤池头。	熊孺登	和窦中丞岁酒喜见小男两岁	凤毛（王劭）	1	[[2, 3]]
秋深为尔持圆扇，莫忘鲁连飞一箭。	刘商	赋得赋雉歌送杨协律表弟赴婚期	鲁连书（田单，鲁仲连）	1	[[12, 13, 14]]
莫学仲连逃海上，田单空愧取聊城。	刘长卿	送卢侍御赴河北	鲁连书（田单，鲁仲连）	0	[]
投阁嗤扬子，飞书代鲁连。	张继	酬李书记校书越城秋夜见赠	鲁连书（田单，鲁仲连）	1	[[6, 7]]
仍留一只箭，未射鲁连书。	李白	奔亡道中五首之三	鲁连书（田单，鲁仲连）	1	[[8, 9, 10]]
君草陈琳檄，我书鲁连箭。	李白	江夏寄汉阳辅录事	鲁连书（田单，鲁仲连）	1	[[8, 9, 10]]
暂屈汾阳驾，聊飞燕将书。	杜甫	收京三首之一	鲁连书（田单，鲁仲连）	1	[[8, 9, 10]]
系书请问燕耆旧，今日何须十万兵。	杜甫	渔阳	鲁连书（田单，鲁仲连）	1	[[0, 1]]
不然学仲连，一发下燕城。	白居易	答箭镞	鲁连书（田单，鲁仲连）	1	[[8, 9, 10]]
星飞庞统骥，箭发鲁连书。	钱起	送屈突司马充安西书记	鲁连书（田单，鲁仲连）	1	[[8, 9, 10]]
从今别君后，长忆德星看。	刘禹锡	送太常萧博士弃官归养赴东都	德星（陈寔）	1	[[8, 9]]
以吾一日长，念尔聚星稀。	孟浩然	送洗然弟进士举	德星（陈寔）	1	[[8, 9]]
德星常有会，相望在文昌。	孙逖	和韦兄春日南亭宴兄弟	德星（陈寔）	1	[[0, 1]]
旧径已知无孟竹，前溪应不浸荀星。	方干	题故人废宅二首	德星（陈寔）	1	[[13, 14]]
全蜀多名士，严家聚德星。	杜甫	行次盐亭县聊题四韵奉简严遂州蓬州两使君咨议诸昆季	德星（陈寔）	2	[[8, 9, 10], [9, 10]]
游人莫觅杯盘分，此地才应聚德星。	薛能	戏舸	德星（陈寔）	2	[[12, 13, 14], [13, 14]]
五百里内贤人聚，愿陪阊阖侍天文。	阎朝隐	奉和圣制夏日游石淙山	德星（陈寔）	2	[[4, 5, 6], [0, 1, 2, 3, 4, 5, 6]]
踏雪偶因寻戴客，论文还比聚星人。	韦庄	新正日商南道中作寄李明府	德星（陈寔）	2	[[12, 13, 14], [12, 13]]
占星非聚德，梦月讵悬名。	骆宾王	在江南赋宋五之问	德星（陈寔）	0	[]
名亚典属国，良选谏大夫。	戴叔伦	奉天酬别郑谏议云逵卢拾遗景亮见别之作	苏属国（苏武）	1	[[2, 3, 4]]
属国归何晚，楼兰斩未还。	杜甫	秦州杂诗二十首之七	苏属国（苏武）	1	[[0, 1, 2]]
属国拥节归，单于款关入。	袁朗	赋饮马长城窟	苏属国（苏武）	0	[]
生归苏属国，死别李将军。	鲍溶	陇头水	苏属国（苏武）	1	[[2, 3, 4]]
感深苏属国，千载五言诗。	储嗣宗	过王右丞书堂二首之二	苏属国（苏武）	1	[[2, 3, 4]]
苏武才为典属国，节旄落尽海西头。	王维	陇头吟	苏属国（苏武）	1	[[4, 5, 6]]
灞亭不重李将军，汉爵犹轻苏属国。	皎然	武源行赠丘卿岑	苏属国（苏武）	1	[[12, 13, 14]]
悠哉典属国，驱羊老一生。	聂夷中	胡无人行	苏属国（苏武）	1	[[2, 3, 4]]
苏武封犹薄，崔骃宦不工。	骆宾王	边夜有怀	苏属国（苏武）	0	[]
鹤书犹未至，那出白云来。	刘长卿	酬秦系	鹤书徵	0	[]
鸡檄固应无下策，鹤书还要问中林。	吴融	秋日感事	鹤书徵	0	[]
闻道鹤书徵，临流还洗耳。	孟浩然	白云先生王迥见访	鹤书徵	1	[[2, 3, 4]]
圣朝岩穴选，应待鹤书徵。	张九龄	钱陈学士还江南同用征字	鹤书徵	1	[[8, 9, 10]]
江边云卧如龙稳，天外泥书遣鹤来。	殷文圭	题胡州太学丘光庭博士幽居	鹤书徵	0	[]
汉家偏访道，犹畏鹤书来。	皇甫曾	哭陆处士	鹤书徵	0	[]
鹤书承处重，鹊语喜时频。	窦庠	敕目至家兄蒙淮南仆射杜公奏授秘校兼节度参谋同书寄上	鹤书徵	0	[]
蟾桂自归三径后，鹤书曾降九天来。	罗隐	九华山费征君所居	鹤书徵	0	[]
四海尽闻龟策妙，九霄堪叹鹤书迟。	韩偓	赠易卜崔江处士	鹤书徵	0	[]
自我栖幽谷，逢君翳覆盆。	张九龄	酬王履震游园林见贻	覆盆	1	[[9, 10]]
丹诚岂分埋幽壤，白日终希照覆盆。	李玖	四大夫同赋	覆盆	1	[[13, 14]]
愿借羲皇景，为人照覆盆。	李白	赠宣城赵太守悦	覆盆	1	[[9, 10]]
如今归不得，自戴望天盆。	杜牧	忆游朱坡四韵	覆盆	1	[[8, 9, 10]]
照胆常悬镜，窥天自戴盆。	杜牧	昔事文皇帝三十二韵	覆盆	1	[[9, 10]]
身犹纳履误，情为覆盆伤。	沈佺期	答魑魅代书寄家人	覆盆	1	[[8, 9]]
试将生计问蓬根，心委寒灰首戴盆。	罗隐	临川投穆中丞	覆盆	2	[[13, 14], [12, 13, 14]]
我亦二十年，直似戴盆行。	聂夷中	客有追叹后时者作诗勉之	覆盆	1	[[8, 9]]
白日不得照，戴天如戴盆。	邵谒	送从弟长安下第南归觐亲	覆盆	1	[[9, 10]]
双成走报监门卫，莫使吴歈入汉宫。	宋若华	嘲陆畅	双成（董双成）	1	[[0, 1]]
花下偶然吹一曲，人间因识董双成。	曹唐	小游仙诗九十八首	双成（董双成）	2	[[12, 13, 14], [13, 14]]
郎君下笔惊鹦鹉，侍女吹笙弄凤凰。	李商隐	留赠畏之	双成（董双成）	1	[[8, 9, 10, 11]]
顾谓侍女董双成，酒阑可奏云和笙。	李欣	王母歌	双成（董双成）	2	[[4, 5, 6], [5, 6]]
秖应是董双成戏，剪得神霞寸寸新。	皮日休	奉和鲁望蔷薇次韶	双成（董双成）	2	[[3, 4, 5], [4, 5]]
红儿不向汉宫生，便使双成谩得名。	罗虬	比红儿诗	双成（董双成）	1	[[10, 11]]
应是易迁明月好，玉皇留看舞双成。	郑璧	文燕润卿不至	双成（董双成）	1	[[13, 14]]
愿随仙女董双成，王母前头作伴行。	项斯	送宫人入道	双成（董双成）	2	[[4, 5, 6], [5, 6]]
公子邀欢月满楼，双成揭调唱伊州。	高骈	赠歌者二首	双成（董双成）	1	[[8, 9]]
剧孟不知名，千金买宝剑。	储光羲	洛阳道五首献吕四郎中之二	剧孟	1	[[0, 1]]
自怜非剧孟，何以佐良图。	李白	中丞宋公以吴兵三千赴河南军次寻阳脱余之囚参谋幕府因赠之	剧孟	1	[[3, 4]]
吴楚弄兵无剧孟，亚夫咍尔为徒劳。	李白	梁甫吟	剧孟	1	[[5, 6]]
杀人如剪草，剧孟同游遨。	李白	白马篇	剧孟	1	[[6, 7]]
托交从剧孟，买醉入新丰。	李白	结客少年场行	剧孟	1	[[3, 4]]
洛阳因剧孟，托宿话胸襟。	李白	赠崔侍郎	剧孟	1	[[3, 4]]
剧孟七国畏，马卿四赋良。	杜甫	入衡州	剧孟	1	[[0, 1]]
晨过剧孟游，暮投咸阳宿。	袁瓘	鸿门行	剧孟	1	[[2, 3]]
燕赵悲歌士，相逢剧孟家。	钱起	逢侠者	剧孟	1	[[8, 9]]
陶令若能兼不饮，无弦琴亦是沽名。	司空图	书怀	无弦（陶潜）	2	[[8, 9, 10], [8, 9]]
五柳先生自识微，无言共笑手空挥。	司空图	歌者十二首	无弦（陶潜）	0	[]
素琴本无弦，漉酒用葛巾。	李白	戏赠郑溧阳	无弦（陶潜）	1	[[3, 4]]
抱琴时弄月，取意任无弦。	李白	赠崔秋浦三首	无弦（陶潜）	1	[[9, 10]]
大音自成曲，但奏无弦琴。	李白	赠临洺县令皓弟	无弦（陶潜）	2	[[8, 9, 10], [8, 9]]
但有无弦琴，共君尽尊中。	王昌龄	赵十四兄见访	无弦（陶潜）	2	[[2, 3, 4], [2, 3]]
不慕尊有酒，不慕琴无弦。慕君遗荣利，老死此丘园。	白居易	访陶公旧宅	无弦（陶潜）	2	[[8, 9, 10], [9, 10]]
有琴不张弦，众星列梧桐。	聂夷中	题贾氏林泉	无弦（陶潜）	0	[]
垆中有酒文园会，琴上无弦靖节家。	陆龟蒙	奉和袭美夏景冲淡偶作次韵二首	无弦（陶潜）	1	[[10, 11]]
在野孤云终捧日，朝宗高浪本蒙泉。	李咸用	酬进士秦颙若	捧日	1	[[5, 6]]
捧日恩光别，抽毫顾问殊。	李绅	趋翰苑遭诬构四十六韵	捧日	1	[[0, 1]]
从龙方有感，捧日岂无因。	沈亚之	山出云	捧日	1	[[6, 7]]
欲托凌云势，先开捧日心。	王表	赋得花发上林	捧日	1	[[8, 9]]
时来昔捧日，老去今归山。	白居易	香炉峰下新置草堂即事咏怀题于石上	捧日	1	[[3, 4]]
何如捧日安皇道，莫把回山示世人。	秦韬玉	仙掌	捧日	1	[[2, 3]]
捧日思驰仙掌外，朝宗势动海门中。	章碣	浙西送杜晦侍御入关	捧日	1	[[0, 1]]
捧日整朝簪，千官一片心。	郑谷	朝谒	捧日	1	[[0, 1]]
阳和不散穷途恨，霄汉常怀捧日新（心）。	钱起	赠阙下裴舍人	捧日	1	[[12, 13]]
对酒怜君安可论，当官爱士如平原。	刘长卿	江楼送太康郭主簿赴岭南	平原君	0	[]
十年同在平原客，更遣何人哭寝门。	孟郊	哭李丹员外并寄杜中丞	平原君	0	[]
叔继赵平原，偏承明主恩。	李白	送赵判官赴黔府中丞叔幕	平原君	0	[]
不谒承明庐，老作平原客。	李贺	客游	平原君	0	[]
买丝绣作平原君，有酒惟浇赵州土。	李贺	浩歌	平原君	1	[[4, 5, 6]]
平原孟尝骨已土，始有夫子堪知音。	卢仝	走笔追王内丘	平原君	0	[]
起家得事平原侯，晚出都门辞旧游。	韩翃	送蓨县刘主簿楚	平原君	0	[]
未知肝胆向谁是，令人却忆平原君。	高适	邯郸少年行	平原君	1	[[12, 13, 14]]
平原门下十馀人，独受恩多未杀身。	鲍防	送薛补阙入朝（一作鲍溶诗）	平原君	0	[]
人咏甘棠茂，童谣竹马群。	刘商	送庐州贾使君拜命	骑儿逢郭伋（郭伋）	0	[]
诗叟未相识，竹儿争见君。	孟郊	寄洛州李大夫	骑儿逢郭伋（郭伋）	2	[[6, 7, 8, 9], [6, 7, 8, 9, 10]]
竹马诸童子，朝朝待使君。	岑参	凤翔府行军送程使君赴成州	骑儿逢郭伋（郭伋）	0	[]
今朝竹马诸童子，尽是当时竹马孙。	朱元	迎孙刺史（郡阁雅谈云。孙愿家自贞元巳后。三代为池阳刺史。有戟门门子朱元迎道左。献诗曰。	骑儿逢郭伋（郭伋）	0	[]
竹马数小儿，拜迎白鹿前。含笑问使君，日晚可回旋。	李白	赠宣城宇文太守兼呈崔侍御	骑儿逢郭伋（郭伋）	0	[]
童儿待郭伋，竹马空迟留。	李群玉	洞庭驿楼雪夜宴集奉赠前湘州张员外（第十二句下缺八字）	骑儿逢郭伋（郭伋）	0	[]
已传童子骑青竹，总拟桥东待使君。	杜甫	李司马桥了（一作成）承（一本无承字）高使君自成都回	骑儿逢郭伋（郭伋）	0	[]
骑儿逢郭伋，战士得文翁。	罗隐	投宣武郑尚书二十韵	骑儿逢郭伋（郭伋）	1	[[0, 1, 2, 3, 4]]
海客乘槎渡，仙童驭竹回。	骆宾王	饯郑安阳入蜀	骑儿逢郭伋（郭伋）	1	[[6, 7, 8, 9]]
多愧书传鹤，深惭纸画龙。	徐灵府	言志献浙东廉访辞召	真龙（子张，鲁哀公，沈诸梁）	1	[[9, 10]]
因君访遗迹，此日见真龙。	戴叔伦	同赋龙沙墅	真龙（子张，鲁哀公，沈诸梁）	1	[[9, 10]]
仙禁何人蹑近踪，孔门先选得真龙。	李频	贺同年翰林从叔舍人知制诰	真龙（子张，鲁哀公，沈诸梁）	1	[[13, 14]]
斯须九重真龙出，一洗万古凡马空。	杜甫	丹青引赠曹将军霸	真龙（子张，鲁哀公，沈诸梁）	1	[[4, 5]]
真龙竟寂莫，土梗空俯偻。	杜甫	雷	真龙（子张，鲁哀公，沈诸梁）	1	[[0, 1]]
叶龙图夭矫，燕鼠笑胡卢。	温庭筠	病中书怀呈友人（并序）	真龙（子张，鲁哀公，沈诸梁）	1	[[0, 1]]
叶公好尚浑疏阔，忽见真龙几丧明。	郑谷	兵部卢郎中光济借示诗集以四韵谢之（一本题中无光济二字）	真龙（子张，鲁哀公，沈诸梁）	3	[[0, 1, 2, 3], [10, 11], [0, 1]]
画龙俱在叶，宠鹤先居卫。	高适	赠别王十七管记	真龙（子张，鲁哀公，沈诸梁）	1	[[0, 1]]
惠我双龙不言价，等闲不敢将悬挂。恐是叶公好假龙，及见真龙却惊怕。	齐己	谢徽上人见惠二龙障子以短歌酬之	真龙（子张，鲁哀公，沈诸梁）	2	[[26, 27], [18, 19]]
不是史迁书与说，谁知孤负李陵心。	司空图	狂题十八首之三	李陵（刘彻，李陵）	1	[[12, 13]]
亭伯去安在，李陵降未归。	李白	奔亡道中五首之二	李陵（刘彻，李陵）	1	[[6, 7]]
降虏将军思，穷秋远客情。	杜牧	愁	李陵（刘彻，李陵）	1	[[0, 1]]
都尉出居延，强兵集五千。	杨凝	从军行	李陵（刘彻，李陵）	1	[[0, 1]]
锦字窦车骑，胡笳李少卿。	武元衡	石州城	李陵（刘彻，李陵）	1	[[8, 9, 10]]
李陵甘此没，惆怅汉公卿。	卢纶	从军行	李陵（刘彻，李陵）	1	[[0, 1]]
塞北草生苏武泣，陇西云起李陵悲。	胡曾	交河塞下曲	李陵（刘彻，李陵）	1	[[12, 13]]
因嗟李陵苦，祗得没蕃名。	贯休	古塞上曲七首之七	李陵（刘彻，李陵）	1	[[2, 3]]
玉榼酒频倾，论功笑李陵。	马戴	边将	李陵（刘彻，李陵）	1	[[9, 10]]
寄怀丞相业，因擢大夫材。	唐扶	和兵部郑侍郎省中四松诗	秦封（秦始皇）	1	[[8, 9, 10]]
风高大夫树，露下将军药。	张说	药园宴武辂沙将军赋得洛字	秦封（秦始皇）	1	[[2, 3, 4]]
昔闻咸阳帝，近说稽山侬。或者仙人号，或以大夫封。	李商隐	李肱所遗画松诗书两纸得四十韵	秦封（秦始皇）	1	[[20, 21, 22]]
野鹤随君子，寒松揖大夫。	李商隐	西溪	秦封（秦始皇）	0	[]
丁固梦时还有意，秦王封日岂无心。	王睿	松	秦封（秦始皇）	1	[[8, 9, 10]]
山苗不可荫，孤直俟秦封。	白行简	贡院楼北新栽小松	秦封（秦始皇）	1	[[9, 10]]
桃源迷汉姓，松树有秦官。	卢照邻	酬扬比部员外暮宿琴堂朝路书阁率尔见赠之作	秦封（秦始皇）	1	[[9, 10]]
愿符千载寿，不羡五株封。	陆贽	禁中春松	秦封（秦始皇）	1	[[8, 9, 10]]
清跸间过素王庙，翠华高映大夫松。	鲍溶	闻国家将行封禅聊抒臣情	秦封（秦始皇）	1	[[12, 13, 14]]
独悲形解后，谁听广陵弦。	李德裕	房公旧竹亭闻琴缅慕风流神期如在因重题此作	广陵散（嵇康）	1	[[8, 9, 10]]
谁传广陵散，但哭邙山骨。	李白	忆崔郎中宗之游南阳遗吾孔子琴抚之潸然感旧	广陵散（嵇康）	1	[[2, 3, 4]]
一罢广陵散，鸣琴更不开。	李白	自溧水道哭王炎三首	广陵散（嵇康）	1	[[2, 3, 4]]
主人有酒欢今夕，请奏鸣琴广陵客。	李颀	琴歌	广陵散（嵇康）	1	[[12, 13, 14]]
前弹广陵罢，后以明光续。	王绩	古意六首	广陵散（嵇康）	0	[]
顾索素琴应不暇，忆牵黄犬定难追。	白居易	九年十一月二十一日感事而作	广陵散（嵇康）	1	[[0, 1, 2, 3]]
淮南木叶飞，夜闻广陵散。	陈存	楚州赠别周愿侍御	广陵散（嵇康）	1	[[8, 9, 10]]
一弄广陵散，又裁绝交书。	陆龟蒙	添酒中六咏酒杯	广陵散（嵇康）	1	[[2, 3, 4]]
广陵故事无人知，古人不说今人疑。	韦庄	赠峨嵋山弹琴李处士	广陵散（嵇康）	1	[[0, 1, 2, 3]]
秦台悲白首，楚泽怨青蘋。	刘长卿	负谪后登干越亭作	萍风（宋玉）	0	[]
啸起青蘋末，吟瞩白云端。	孟云卿	新安江上寄处士	萍风（宋玉）	0	[]
何处青蘋末，呈祥起远空。	张聿	景风扇物	萍风（宋玉）	0	[]
落日生蘋末，摇扬遍远林。	李峤	风	萍风（宋玉）	0	[]
大块方噫气，何辞鼓青蘋。	李白	赠张相镐二首	萍风（宋玉）	0	[]
啸起青蘋末，吟瞩白云端。	权德舆	新安江路	萍风（宋玉）	0	[]
风生蘋浦叶，露泣竹潭枝。	王勃	泥溪	萍风（宋玉）	0	[]
向苑云疑承翠幄，入林风若起青蘋。	韦元旦	奉和立春游苑迎春应制	萍风（宋玉）	0	[]
蘋风入驭来应易，竹杖成龙去不难。	骆宾王	代女道士王灵妃赠道士李荣	萍风（宋玉）	0	[]
风竹自吟遥入磬，雨花随泪共沾巾。	刘长卿	题灵祐和尚故居	花雨	1	[[8, 9]]
香云遍山起，花雨从天来。	李白	寻山僧不遇作	花雨	1	[[6, 7]]
常闻天女会，玉指散天花。	李群玉	恼自澄	花雨	1	[[9, 10]]
竹风催淅沥，花雨让飘飖。	杨巨源	春雪题兴善寺广宣上人竹院	花雨	1	[[6, 7]]
一声寒磬空心晓，花雨知从第几天。	杨巨源	题清凉寺	花雨	1	[[8, 9]]
郁律众山抱，空濛花雨零。	独孤及	题思禅寺上方	花雨	1	[[8, 9]]
到处花为雨，行时杖出泉。	钱起	送赟法师往上都	花雨	0	[]
日暮香风时，诸天散花雨。	顾况	题山顶寺	花雨	2	[[6, 7, 8, 9], [9, 10]]
太上符箓龙蛇踪，散花天女侍香童。	顾云	华清词	花雨	2	[[8, 9, 10, 11], [8, 9, 10]]
感事不关河里笛，伤心应倍雍门琴。	唐彦谦	春阴	雍门琴（田文，雍门周）	1	[[12, 13, 14]]
市若荆州罢，池如薛县平。	崔融	户部尚书崔公挽歌	雍门琴（田文，雍门周）	0	[]
歌从雍门学，酒是蜀城烧。	李商隐	碧瓦	雍门琴（田文，雍门周）	0	[]
歌出易水寒，琴下雍门泪。	李益	来从窦车骑行	雍门琴（田文，雍门周）	2	[[8, 9, 10], [6, 7, 8, 9, 10]]
何必雍门奏，然后泪潺湲。	李益	闻亡友王七嘉禾寺得素琴	雍门琴（田文，雍门周）	1	[[2, 3, 4]]
孟尝平居时，娱耳琴泠泠。雍门一言感，未奏泪沾缨。	白居易	和思归乐	雍门琴（田文，雍门周）	0	[]
谁高齐公子，泣听雍门琴。死且何足伤，殊非达人心。	皎然	杂兴六首之三	雍门琴（田文，雍门周）	1	[[8, 9, 10]]
此别盈襟泪，雍门不假弹。	贾至	长沙别李六侍御	雍门琴（田文，雍门周）	0	[]
一声雍门泪承睫，两声赤鲤露鬐鬣。	顾况	郑女弹筝歌	雍门琴（田文，雍门周）	1	[[2, 3, 4]]
朱雀桥边野草花，乌衣巷口夕阳斜。	刘禹锡	金陵五题	王谢（王导，谢弘微）	0	[]
