sentence	author	title	allusion	variation_number	allusion_index
岐凤鸣层阁，酆雀贺雕梁。	许敬宗	奉和过旧宅应制	鸣岐	1	[[1, 3]]
平叔正堪汤饼试，风流不合问年颜。	方干	赠山阴崔明府	何郎（何晏，曹睿）	1	[[4, 7]]
珠玑当尽掷，薏苡讵能谗。	元稹	送崔侍御之岭南二十韵	薏苡谤（马援）	1	[[6, 8]]
不须留薏苡，重遣世人疑。	李群玉	湘阴县送迁客北归	薏苡谤（马援）	1	[[3, 5]]
归时无所欲，薏苡或烦君。	权德舆	送安南裴都护	薏苡谤（马援）	1	[[6, 8]]
侏儒饱笑东方朔，薏苡谗忧马伏波。	白居易	得微之到官后书备知通州之事怅然有感因成四章之三	薏苡谤（马援）	1	[[8, 10]]
薏苡殊非谤，羊肠未是艰。	郑还古	吉州道中	薏苡谤（马援）	1	[[0, 2]]
镜弄白髭须，如何作老夫。	杜牧	遣兴	镊白（左思，齐高帝）	1	[[1, 3]]
尘容不在照，雪鬓那堪镊。	卢纶	秋中野望寄舍弟绶兼令呈上西川尚书舅	镊白（左思，齐高帝）	1	[[10, 11]]
银杯乍灭心中火，金镊唯多鬓上丝。	耿湋	许下书情寄张韩二舍人	镊白（左思，齐高帝）	1	[[9, 10]]
作赋推潘岳，题诗许谢康。	李林甫	秋夜望月忆韩席等诸侍郎因以投赠	潘兴（潘岳）	1	[[3, 4]]
兴逸潘仁赋，名高谢朓篇。	沈东美	奉和苑舍人宿直晓玩新池寄南省友	潘兴（潘岳）	1	[[2, 3]]
嵩高云日明，潘岳赋初成。	卢纶	和太常王卿立秋日即事	潘兴（潘岳）	1	[[6, 7]]
近闻潘散骑，三十二悲秋。	罗隐	寄礼部郑员外	潘兴（潘岳）	1	[[3, 5]]
树皆人尚爱，辕即吏曾攀。	李逢吉	奉送李相公重镇襄阳	卧辙（侯霸，秦彭）	1	[[10, 11]]
丛觞祝尧寿，合鼎献汤厨。	张说	奉和圣制爰因巡省途次旧居应制	负鼎（伊尹）	1	[[7, 8]]
如何负公鼎，被敚笑时人。	陈子昂	感遇诗三十八首	负鼎（伊尹）	1	[[2, 3]]
黎侯寓于卫，六义非凡格。	韦蟾	和柯古穷居苦日喜雨	式微	1	[[0, 3]]
近见行人畏白龙，遥闻公主愁黄鹤。	崔湜	大漠行	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[10, 12]]
那堪将凤女，还以嫁乌孙。	沈佺期	送金城公主适西蕃应制	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[8, 11]]
六龙今出饯，双鹤愿为歌。	赵彦昭	奉和送金城公主适西蕃应制	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[6, 8]]
箫曲背秦楼，贵主悲黄鹤。	郑愔	送金城公主适西蕃应制	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[9, 11]]
空馀愿黄鹤，东顾忆回翔。	马怀素	奉和送金城公主适西蕃应制	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[3, 5]]
可惜汉公主，哀哀嫁乌孙。	鲍溶	述德上太原严尚书绶	公主嫁乌孙（刘建，刘细君，乌孙昆莫）	1	[[8, 11]]
今朝犹作青襟子，明日还成白首翁。	方干	感时三首	青衿	1	[[4, 5]]
始从青矜岁，迨此白发新。日夜秉笔吟，心苦力亦勤。	白居易	读张籍古乐府	青衿	1	[[2, 3]]
不知新到灵和殿，张绪何如柳一枝。	唐彦谦	贺李昌时禁苑新命	灵和柳（张绪）	1	[[4, 6]]
假饶张绪如今在，须把风流暗里销。	李山甫	柳十首	灵和柳（张绪）	1	[[2, 6]]
桥北桥南千万条，恨伊张绪不相饶。	牛峤	杨柳枝五首	灵和柳（张绪）	1	[[10, 12]]
马卿山岳金相似，张绪风情柳不如。	贯休	上卢使君二首	灵和柳（张绪）	1	[[8, 11]]
风神何蕴藉，张绪正当年。	郑谷	寄左省韦起居序	灵和柳（张绪）	1	[[6, 8]]
风流似张绪，别后见垂杨。	韩翃	送张渚赴越州	灵和柳（张绪）	1	[[3, 5]]
日下徒推鹤，天涯正对萤。	李商隐	奉寄安国大师兼简子蒙	士龙（荀隐，陆云）	1	[[0, 2]]
点缀簿上字，趋跄閤前铃。	韩愈	答张彻	铃阁	1	[[10, 11]]
刘桢元抱病，虞寄数辞官。	李商隐	楚泽	刘桢病（刘桢）	1	[[0, 2]]
满引红螺诗一首，刘桢失却病心情。	皮日休	李处士郊居	刘桢病（刘桢）	1	[[8, 10]]
高歌一曲同筵醉，却是刘桢坐到明。	许浑	病中和大夫玩江月	刘桢病（刘桢）	1	[[10, 12]]
忘情及宗炳，抱疾过刘桢。	陆龟蒙	江南秋怀寄华阳山人	刘桢病（刘桢）	1	[[9, 11]]
为怜漳浦曲，沈痼有刘桢。	韦嗣立	酬崔光禄冬日述怀赠答（并序）	刘桢病（刘桢）	1	[[9, 11]]
戎衣一挂清天下，傅野非无济世才。	韩偓	疏雨	一戎	1	[[0, 3]]
遂令巢许辈，于焉谢尘俗。	顾况	华山西冈游赠隐玄叟	许由	1	[[3, 4]]
圜觚当分画，前箸此操持。	殷潜之	题筹笔驿	前筹（张良）	1	[[6, 7]]
练兵宜雨洗，卧鼓候风凉。	崔禹锡	奉和圣制送张说巡边	洗兵	1	[[3, 5]]
鱼意思在藻，鹿心怀食苹。	张九龄	南还湘水言怀	鹿鸣	1	[[6, 7]]
呦呦食苹鹿，常饮清泠川。	萧颖士	仰答韦司业垂访五首	鹿鸣	1	[[4, 5]]
苹甘谢鸣鹿，罍满惭罄瓶。	韩愈	答张彻	鹿鸣	1	[[3, 5]]
王陵固似戆，郭最遂非雄。	李端	长安感事呈卢纶	王陵戆（刘邦，王陵）	1	[[0, 2]]
中书赠陈准，右相简王陵。	王湾	秋夜寓直即事怀赠萧令公裴侍郎兼通简南省诸友人	王陵戆（刘邦，王陵）	1	[[9, 11]]
一瓢藏世界，三尺斩妖邪。	韩湘	言志	王陵戆（刘邦，王陵）	1	[[6, 8]]
汉相见王陵，扬州事张禹。	韩翃	送万巨	王陵戆（刘邦，王陵）	1	[[3, 5]]
斋钟知渐近，枝鸟下生台。	郑綮	老僧	生公	1	[[9, 10]]
知道故人相忆否，嵇康不得懒修书。	徐铉	寄江都路员外	绝交书（山涛，嵇康）	1	[[8, 10]]
音书须数附，莫学晋嵇康。	耿湋	送胡校书秩满归河中	绝交书（山涛，嵇康）	1	[[9, 11]]
宋株聊自守，鲁酒怕旁围。	杜牧	新转南曹未叙朝散初秋暑退出守吴兴书此篇以自见志	守株	1	[[4, 5]]
千金始一笑，一召讵能来。	徐贤妃	进太宗	千金笑	1	[[0, 2]]
独负千金价，应从买笑来。	郑世翼	见佳人负钱出路	千金笑	1	[[2, 4]]
獭髓求鱼客，鲛绡托海人。	吴融	和韩致光侍郎无题三首十四韵之二	鲛室	1	[[6, 7]]
独惭投汉阁，俱议哭秦庭。	杜甫	秦州见敕目薛三璩授司议郎毕四曜除监察与二子有故远喜迁官兼述索居凡三十韵	投阁（扬雄，王莽）	1	[[4, 5]]
言从温室秘，籍向琐闱通。	沈佺期	酬杨给事兼见赠台中	温树	1	[[2, 3]]
词庭草欲奏，温室树无言。	韦元旦	早朝	温树	1	[[6, 7]]
百二关山扶玉座，五千文字閟瑶缄。	温庭筠	老君庙	五千言	1	[[8, 10]]
高谈十二部，细覈五千文。	卢照邻	赤谷安禅师塔	五千言	1	[[8, 10]]
二月曲江头，杂英红旖旎。枣亦在其间，如嫫对西子。	白居易	杏园中枣树	嫫母（嫫母，西施）	1	[[19, 20]]
景集青山外，萤分碧草前。	温庭皓	观山灯献徐尚书	腐草	1	[[6, 8]]
剑阁和铭峭，巴江带字流。	姚合	送杨尚书赴东川	巴字	1	[[6, 7]]
便为寒山云，不得随飞龙。	窦参	迁谪江表久未归	从龙	1	[[4, 5]]
我愿身为云，东野变为龙。	韩愈	醉留东野	从龙	1	[[4, 5]]
郢人斤斫无痕迹，仙人衣裳弃刀尺。	刘禹锡	翰林白二十二学士见寄诗一百篇因以答贶	郢匠（惠施，庄子）	1	[[0, 3]]
众口金可铄，孤心丝共棼。	张九龄	荆州作二首	铄金	1	[[0, 2]]
眼众岂能分瑞璧，舌多须信烁良金。	徐夤	绿鬓	铄金	1	[[12, 13]]
祗言众口铄千金，谁信独愁销片玉。	施肩吾	效古兴（一作体）	铄金	1	[[2, 5]]
金劲任从千口铄，玉寒曾试几炉烘。	韩偓	此翁	铄金	1	[[5, 7]]
已悲泉下双琪树，又惜天边一卧龙。	李德裕	忆金门旧游奉寄江西沈大夫	埋玉（庾亮）	1	[[2, 4]]
银钩尘覆年年暗，玉树泥埋日日深。	白居易	醉中见徵之旧卷有感	埋玉（庾亮）	1	[[8, 10]]
金兰徒有契，玉树已埋尘。	陈子昂	同旻上人伤寿安傅少府	埋玉（庾亮）	1	[[6, 8]]
老马夜知道，苍鹰饥著人。	杜甫	观安西兵过赴关中待命二首之一（李嗣业以镇西北庭兵同郭子仪讨安庆绪。安西即镇西旧名也。）	存老马（管仲）	1	[[0, 2]]
负剑渡颍水，归马自知津。	独孤及	壬辰岁过旧居	存老马（管仲）	1	[[9, 11]]
将军别换马，夜出拥雕戈。	杜甫	日暮	大树（溤异）	1	[[0, 2]]
本与戴徵君，同师竹上坐。	李端	旅次岐山得山友书却寄凤翔张尹	戴颙	1	[[2, 3]]
郭隗黄金峻，虞卿白璧鲜。	杜牧	往年随故府吴兴公夜泊芜湖口今赴官西去再宿芜湖感旧伤怀因成十六韵	担簦（虞卿）	1	[[8, 10]]
正是两宫裁化日，百金双璧拜虞卿。	胡宿	淮南发运赵邢州被诏归阙	担簦（虞卿）	1	[[13, 15]]
心对炉灰死，颜随庭树残。	张说	闻雨	死灰（南郭子）	1	[[3, 5]]
妖氛拥白马，元帅待雕戈。	杜甫	观兵	白马小儿（侯景）	1	[[3, 5]]
纷纷乘白马，攘攘著黄巾。	杜甫	遣忧	白马小儿（侯景）	1	[[3, 5]]
年方伯玉早，恨比四愁多。	刘禹锡	答柳子厚	知非（蘧瑗）	1	[[2, 4]]
不待蘧生年，从此知昔非。	权德舆	刘绍相访夜话因书即事	知非（蘧瑗）	1	[[4, 5]]
短衣宁倦重修谒，谁识高阳旧酒徒。	李咸用	和友人喜相遇十首之六	高阳酒徒（郦生）	1	[[10, 12]]
堪笑高阳病酒徒，幅巾潇洒在东吴。	皮日休	新秋即事三首之二	高阳酒徒（郦生）	1	[[2, 4]]
可叹无知己，高阳一酒徒。	高适	田家春望	高阳酒徒（郦生）	1	[[6, 8]]
早闻牛渚咏，今见鹡鸰心。	孟浩然	送袁十岭南寻弟	谢将军（袁宏，谢尚）	1	[[2, 4]]
牛渚何时到，渔船几处停。遥知咏史夜，谢守月中听。	皎然	送薛逢之宣州谒废使	谢将军（袁宏，谢尚）	1	[[14, 16]]
乱后江山悲庾信，夜来烟月属袁宏。	郑谷	次韵和礼部卢侍郎江上秋夕寓怀	谢将军（袁宏，谢尚）	1	[[13, 15]]
袁公论剑术，孙子叙兵篇。	崔日知	冬日述怀奉呈韦祭酒张左丞兰台名贤	白猿	1	[[3, 5]]
潺湲陇水听难尽，并觉风沙绕杏梁。	羊士谔	夜听琵琶三首	韩娥（薛谭，韩娥）	1	[[12, 13]]
五裤有前闻，斯言我非诈。	元稹	茅舍	五裤歌（廉范）	1	[[0, 2]]
礼设斗倾金凿落，马蹄争撼玉连环。	罗隐	暇日投钱尚父	置醴（楚元王，白生，穆生，陈申公）	1	[[1, 2]]
正当今夕断肠处，黄鹂愁绝不忍听。	李白	灞陵行送别	骊歌（王式）	1	[[12, 13]]
楚郊疑凤出，陈宝若鸡鸣。	李峤	雉	秦鸡（陈宝）	1	[[6, 8]]
尚有灵蛇下鄜畤，还徵瑞宝入陈仓。	贺知章	奉和御制春台望	秦鸡（陈宝）	1	[[13, 15]]
梁苑惊池鹜，陈仓拂野鸡。	郑繇	失白鹰	秦鸡（陈宝）	1	[[6, 8]]
延烧魏阙非关燕，大狩陈仓不为鸡。	韦庄	闻再幸梁洋	秦鸡（陈宝）	1	[[10, 12]]
铜浑变秋节，玉律动年灰。	李元操	和从叔禄愔元日早朝	葭灰	1	[[10, 11]]
尺薪功比桂，寸粒价高琼。	林宽	苦雨	桂玉（苏秦）	1	[[0, 2]]
宿雨方然桂，朝饥更摘蔬。	羊士谔	永宁小园即事	桂玉（苏秦）	1	[[4, 5]]
晋山虽自弃，魏阙尚含情。	杜甫	送李卿晔	介推（介之推）	1	[[0, 2]]
莫道新亭人对泣，异乡殊代也沾衣。	吴融	过渑池书事	新亭举目（王导）	1	[[2, 4]]
报国捐躯实壮夫，楚囚垂欲复神都。	唐彦谚	奉使岐下闻唐弘夫行军为贼所擒伤而有作	新亭举目（王导）	1	[[8, 10]]
相携花下非秦赘，对泣春天类楚囚。	李商隐	与同年李定言曲水间话戏作	新亭举目（王导）	1	[[13, 15]]
悲作楚地囚，何日秦庭哭。	李白	流夜郎半道承恩放还兼欣克复之美书怀示息秀才	新亭举目（王导）	1	[[2, 3]]
莫作新亭泣，徒使夷吾嗤。	独孤及	癸卯岁赴南丰道中闻京师失守寄权士繇韩幼深	新亭举目（王导）	1	[[2, 4]]
深谷作陵山作海，茂弘流辈莫伤情。	罗隐	台城	新亭举目（王导）	1	[[8, 10]]
影中金鹊飞不灭，台下青鸾思独绝。	李白	代美人愁镜二首之二	孤鸾	1	[[10, 12]]
楚客早闻歌凤德，刘琨休更舞鸡声。	吴融	萧县道中	刘琨舞（刘琨，祖逖）	1	[[8, 10]]
刘琨与祖逖，起舞鸡鸣晨。虽有匡济心，终为乐祸人。	李白	避地司空原言怀	刘琨舞（刘琨，祖逖）	1	[[7, 10]]
秋悲怜宋玉，夜舞笑刘琨。	许浑	闻两河用兵因贻友人（一作将归茅山。兼寄李丛。时两河用兵）	刘琨舞（刘琨，祖逖）	1	[[6, 8]]
黄鹄不可羡，鸡鸣时起予。	高适	苦雨寄房四昆季	刘琨舞（刘琨，祖逖）	1	[[6, 8]]
红锦障收，珊瑚树碎，至今笑石崇王恺。	李咸用	富贵曲	击珊瑚（石崇）	1	[[5, 7]]
云母扇摇当殿色，珊瑚树碎满盘枝。	李郢	冬至后西湖泛舟看断冰偶成长句	击珊瑚（石崇）	1	[[8, 10]]
今朝忽枉嵇生驾，倒屣开门遥解颜。	崔兴宗	酬王维卢象见过林亭	千里驾（吕安，嵇康）	1	[[6, 7]]
朝来久试华轩下，未觉千金满高价。	杜甫	骢马行	千里驾（吕安，嵇康）	1	[[10, 11]]
自古有秀色，西施与东邻。蛾眉不可妒，况乃效其颦。	李白	效古二首之二	效颦（孔子，师金，西施，颜回）	1	[[9, 11]]
西施宜笑复宜颦，丑女效之徒累身。	李白	玉壶吟	效颦（孔子，师金，西施，颜回）	1	[[8, 11]]
长裙锦带还留客，广额青蛾亦效嚬。	王翰	观蛮童为伎之作	效颦（孔子，师金，西施，颜回）	1	[[13, 14]]
圣道逍遥更何事，愿将巴曲赞康哉。	杨巨源	早朝	咏康哉（舜）	1	[[13, 15]]
如今到死得闲处，还有诗赋歌康哉。	韩愈	感春五首	咏康哉（舜）	1	[[13, 15]]
玄宴难瘳痹，临邛但发痟。	唐彦谦	汉代	玄晏（皇甫谧）	1	[[0, 1]]
秋光何处堪消日，玄宴先生满架书。	李涉	秋日过员太祝林园	玄晏（皇甫谧）	1	[[8, 9]]
志业过玄宴，词华似祢衡。	白居易	哭皇甫七郎中（湜）	玄晏（皇甫谧）	1	[[3, 4]]
眉画犹思赤，巾裁未厌黄。	韦庄	和郑拾遗秋日感事一百韵	黄巾	1	[[10, 11]]
不散东海金，何争西飞匿。	李白	君子有所思行	挥金（疏广）	1	[[4, 5]]
知君济世有长策，莫问沧浪隐钓矶。	刘沧	赠颛琐山人	子陵台（严光）	1	[[13, 14]]
栖迟惯得沧浪思，云阁还应梦钓矶。	刘沧	题王校书山斋	子陵台（严光）	1	[[13, 14]]
垂老登云路，犹胜守钓矶。	许棠	寄江上弟妹	子陵台（严光）	1	[[9, 10]]
结茅秪约钓鱼台，溅水鸬鹚去又回。	郑谷	寄赠杨夔处士	子陵台（严光）	1	[[4, 5]]
苌弘未死时，应无此颜色。	吴融	草	苌弘血（苌弘）	1	[[0, 2]]
佣刓抱水含满唇，暗洒苌弘冷血痕。	李贺	杨生青花紫石砚歌	苌弘血（苌弘）	1	[[10, 12]]
秋坟鬼唱鲍家诗，恨血千年土中碧。	李贺	秋来	苌弘血（苌弘）	1	[[10, 12]]
虽云挂剑来坟上，亦恐藏书在壁中。	方干	哭江西陈陶处士	藏书壁（刘馀，孔子）	1	[[13, 15]]
巨灵与夸蛾，远贾期必售。	韩愈	南山诗	移山志（夸娥）	1	[[3, 4]]
终令夸蛾抉汝出，卜师烧锥钻灼满板如星罗。	韩愈	月蚀诗效玉川子作	移山志（夸娥）	1	[[2, 3]]
宁亲西陟险，君去异王阳。	李端	送郑宥入蜀迎觐	九折（王阳，王尊）	1	[[9, 11]]
返驾王尊何足叹，哭途阮籍谩无聊。	罗邺	春过白遥岭	九折（王阳，王尊）	1	[[0, 4]]
勿以王阳道，迢递畏崚嶒。	陈子昂	送魏兵曹使巂州得登字	九折（王阳，王尊）	1	[[2, 4]]
更见庭前树，南枝巢宿禽。	于濆	旅馆秋思	越鸟	1	[[6, 9]]
巢树禽思越，嘶风马恋羌。	韦庄	和郑拾遗秋日感事一百韵	越鸟	1	[[4, 5]]
君意如鸿高的的，我心悬旆正摇摇。	杜牧	宣州送裴坦判官往舒州时牧欲赴官归京	悬旌	1	[[10, 11]]
泪闻横吹落，心逐去旌悬。	钱起	奉送户部李郎中充晋国副节度出塞	悬旌	1	[[9, 11]]
芳树文君机上锦，远山孙寿镜中眉。	罗隐	题袁溪张逸人所居	堕髻（梁冀，孙寿）	1	[[10, 12]]
老夫何足似，弊宅倘因之。	王维	戏题示萧氏甥	宅相（魏舒）	1	[[6, 8]]
魏舒终有泪，还识宁家衣。	卢纶	送从舅成都丞广（一本有南字）归蜀（一作李端诗）	宅相（魏舒）	1	[[8, 10]]
洛阳纸价因兄贵，蜀地红笺为弟贫。	何兆	赠兄	纸贵（左思）	1	[[0, 3]]
南中纸价当日贵，只恐贪泉成墨池。	苏涣	赠零陵僧	纸贵（左思）	1	[[2, 4]]
春兴不知凡几首，衡阳纸价顿能高。	郭受	寄杜员外	纸贵（左思）	1	[[8, 11]]
遭逢好交日，黜落至公时。	李昌符	下第后蒙侍郎示意指于新先辈宣恩感谢	悲颜驷（刘恒，刘启，颜驷）	1	[[2, 3]]
花烧中潬城，颜郎身已老。	李贺	河阳歌	悲颜驷（刘恒，刘启，颜驷）	1	[[6, 8]]
几年困方枘，一旦迷多岐。	吕温	同舍弟恭岁暮寄晋州李六协律三十韵	圆凿方枘	1	[[3, 5]]
圆凿而方枘，悲哉空尔为。	寒山	诗三百三首	圆凿方枘	1	[[0, 2]]
嗟彼苦节士，素于圆凿方。	杜甫	入衡州	圆凿方枘	1	[[8, 11]]
方圆苟龃龉，丈夫多英雄。	杜甫	牵牛织女	圆凿方枘	1	[[0, 2]]
乌鹊愁银汉，驽骀怕锦幪。	杜甫	遣闷奉呈严公二十韵	圆凿方枘	1	[[7, 8]]
驽骀诚龌龊，市者何其稠。	韩愈	驽骥	圆凿方枘	1	[[1, 2]]
休恋一台惟妙绝，已经三字入精求。	黄滔	寄同年卢员外	索靖（索靖，魏瓘）	1	[[2, 4]]
越欧百炼时，楚卞三泣地。	吕温	古兴	欧冶子	1	[[0, 3]]
欧冶将成器，风胡幸见逢。	裴夷宜	观淬龙泉剑	欧冶子	1	[[0, 2]]
福兮良所伏，今也信难通。	李百药	途中述怀	倚伏	1	[[0, 2]]
还当采时菊，定未授寒衣。	皇甫冉	九日寄郑丰	授衣	1	[[8, 9]]
我怀京洛游，未厌风尘衣。	孟郊	梦泽中行	京洛尘	1	[[2, 4]]
馀辉傥可借，回照读书人。	李子卿	望终南春雪	孙康勤苦（孙康）	1	[[0, 2]]
北省谏书藏旧草，南宫郎署握新兰。	李群玉	送秦炼师归岑公山	握兰	1	[[12, 13]]
南省兰先握，东堂桂早攀。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公	握兰	1	[[4, 5]]
长啸或可拟，幽琴难再听。	朱湾	七贤庙	孙登	1	[[0, 2]]
如闻长啸春风里，荆棘丛边访旧踪。	贾岛	阮籍啸台	孙登	1	[[2, 4]]
寸肠无计免，应只楚猿知。	吴融	松江晚泊	断猿（桓温）	1	[[1, 2]]
天寒雁度堪垂泪，日落猿啼欲断肠。	孟浩然	登万岁楼	断猿（桓温）	1	[[13, 15]]
旅客肠应断，吟猿更使闻。	苏颋	兴州出行	断猿（桓温）	1	[[4, 5]]
明朝题汉柱，三署有光辉。	沈佺期	酬苏员外味道夏晚寓直省中见赠	题柱（田凤）	1	[[2, 3]]
国为休徵选，舆因仲举题。	卢藏用	钱许州宋司马赴任	题舆	1	[[10, 11]]
不驻秦京陌，还题蜀郡舆。	苏颋	慈恩寺二日半寓言	题舆	1	[[7, 8]]
稍发仙人履，将题别驾舆。	苏颋	钱荆州崔司马	题舆	1	[[7, 8]]
西极柱亦倾，如何正穹昊。	杜甫	送长孙九侍御赴武威判官	天柱	1	[[0, 3]]
初闻伐松柏，犹卧天一柱。	杜甫	送高司直寻封阆州	天柱	1	[[8, 9]]
洁水空澄鉴，持铅亦砺锋。	韩琮	秋晚信州推院亲友或责无书即事	铅刀	1	[[6, 8]]
当时若遇东昏主，金叶莲花是此人。	罗虬	比红儿诗	金莲（萧宝卷，潘妃）	1	[[4, 6]]
谢家生日好风烟，柳暖花春二月天。	李郢	为妻作生日寄意	谢女（谢道韫）	1	[[0, 1]]
林间公子夹弹弓，一丸致毙花丛里。	庄南杰	黄雀行	调盐醯（庄辛）	1	[[2, 4]]
蜻蛉游天地，与世本无患。飞飞未能止，黄雀来相干。	陈子昂	感遇诗三十八首之二十一	调盐醯（庄辛）	1	[[0, 2]]
雄图今何在，黄雀空哀吟。	陈子昂	感遇诗三十八首之二十八	调盐醯（庄辛）	1	[[6, 8]]
伏枕嗟公干，归山羡子平。	孟浩然	李氏园林卧疾	公干病（刘桢）	1	[[3, 5]]
众病婴公干，群忧集孝璋。	李端	宿荐福寺东池有怀故园因寄元校书	公干病（刘桢）	1	[[3, 5]]
人惭公干卧，频送子牟还。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公	公干病（刘桢）	1	[[2, 4]]
长卿消渴再，公干沈绵屡。	杜甫	送高司直寻封阆州	公干病（刘桢）	1	[[6, 8]]
主人熊轼任，归客稚门车。	钱起	江宁春夜裴使君席送萧员外	雉车（萧芝）	1	[[10, 11]]
去幄兰将老，辞车雉亦闲。	钱起	过孙员外蓝田山居	雉车（萧芝）	1	[[7, 9]]
落笔思成虎，悬梭待化龙。	李咸用	夜吟	画虎（马援）	1	[[0, 2]]
图形翻类狗，入梦肯非罴。	李商隐	咏怀寄秘阁旧僚二十六韵	画虎（马援）	1	[[3, 5]]
虎拙休言画，龙希莫学屠。	温庭筠	病中书怀呈友人	画虎（马援）	1	[[4, 5]]
争奈病夫难强饮，应须速自召车公。	崔璞	奉酬皮先辈霜菊见赠	不乐为车公（车胤）	1	[[13, 15]]
高咏已劳潘岳思，醉欢惭道自车公。	张固	重阳宴东观山亭和从事卢顺之	不乐为车公（车胤）	1	[[13, 15]]
居士尔时缘护戒，车公何事亦停杯。	白居易	五月斋戒罢宴彻乐闻韦宾客皇甫郎中饮会亦稀又知欲携酒馔出斋先以长句呈谢	不乐为车公（车胤）	1	[[8, 10]]
何人采国风，吾欲献此辞。	元结	舂陵行	采诗	1	[[2, 3]]
谣颂若采之，此言当可取。	元结	农臣怨	采诗	1	[[3, 4]]
汉使收三箧，周诗采百篇。	李端	送耿拾遗湋使江南括图书	采诗	1	[[7, 9]]
志士采紫芝，放歌避戎轩。	杜甫	园官送菜	采芝	1	[[3, 5]]
金多输陆贾，酒足胜陶潜。	白居易	书事咏怀	陆贾金（尉他，陆贾）	1	[[3, 5]]
到来唯饮长溪水，归去应将一个钱。	方干	献浙东王大夫二首	刘宠	1	[[12, 13]]
自将苦节酬清秩，肯要庞眉一个钱。	方干	送王侍郎浙东入朝	刘宠	1	[[12, 13]]
三十年来要自观，履春冰恐未为难。	李咸用	依韵修睦上人山居十首之六	履冰	1	[[8, 9]]
多从履处薄，偏向饮时清。	钱起	赋得馀冰	履冰	1	[[2, 3]]
寄与玉人天上去，桓将军见不教吹。	杜牧	寄笛与宇文舍人	桓伊	1	[[8, 11]]
一曲将军何处笛，连云芳草日初斜。	杜牧	街西长句	桓伊	1	[[2, 4]]
宝剑丰城气，明珠魏国珍。	杨炯	和刘长史答十九兄	照乘（梁惠王）	1	[[8, 10]]
梁王虽好事，不察狱中书。	崔国辅	送韩十四被鲁王推递往济南府	邹书（邹阳）	1	[[8, 10]]
赵壹能为赋，邹阳解献书。	甘露寺鬼	西轩诗	邹书（邹阳）	1	[[6, 8]]
羿昔落九乌，天人清且安。	李白	古朗月行	射日弓（后羿）	1	[[2, 5]]
羿弯弓属矢那不中，足令久不得奔。	李贺	日出行	射日弓（后羿）	1	[[1, 3]]
有如流传上古时，九轮照烛乾坤旱。	韩愈	游青龙寺赠崔大补阙	射日弓（后羿）	1	[[8, 10]]
碧玉芳年事冠军，清歌空得隔花闻。	杨巨源	观妓人入道二首之二	霍冠军（霍去病）	1	[[5, 7]]
作鼓将军气，投醪壮士觞。	卢从愿	奉和圣制送张说巡边	一鼓（曹刿，庄公）	1	[[1, 2]]
关门令尹谁能识，河上仙翁去不回。	崔曙	九日登望仙台呈刘明府容	关令（尹喜）	1	[[2, 4]]
愿得烧丹诀，流沙永待师。	李端	游终南山因寄苏奉礼士尊师苗员外	关令（尹喜）	1	[[6, 8]]
白杨落日悲风起，萧索寒巢鸟独奔。	刘沧	过北邙山	白杨悲	1	[[0, 2]]
始信壶中药，不落白杨根。	刘驾	别道者	白杨悲	1	[[8, 10]]
玉局他年无限笑，白杨今日几人悲。	杜甫	存殁口号二首之一（每篇一存一殁。是时席谦、曹霸存。毕曜、郑虔殁。）	白杨悲	1	[[8, 10]]
少微何处堕，留恨白杨风。	韦庄	哭麻处士	白杨悲	1	[[8, 10]]
世间无树胜青桂，陇上有花唯白杨。	黄滔	伤蒋校书德山	白杨悲	1	[[13, 15]]
金张好车马，于陵亲灌畦。	元镇	青云驿	于陵子（陈仲子）	1	[[6, 8]]
因看鲁褒论，何处是吾庐。	杜牧	李给事中敏二首之二	爱吾庐（陶潜）	1	[[9, 11]]
终罢斯结庐，慕陶真可庶。	韦应物	东郊	爱吾庐（陶潜）	1	[[3, 5]]
烈士击玉壶，壮心惜暮年。	李白	玉壶吟	击唾壶（王敦）	1	[[2, 5]]
自惊一何幸，太阳还及葵。	李元纮	奉和圣制送张说上集贤学士赐宴	葵藿（曹植）	1	[[6, 8]]
汉帝斩蛇剑，晋时烧上天。自兹繁巨蟒，往往寿千年。	元稹	巴蛇	武库火（刘邦）	1	[[2, 5]]
祸集钩方失，灾生剑忽飞。	张左丞	张左丞挽歌二首	武库火（刘邦）	1	[[8, 9]]
自言汉剑当飞去，何事还车载病身。	李贺	出城寄权璩杨敬之	武库火（刘邦）	1	[[2, 4]]
明朝早起非无事，买得莼丝待陆机。	皮日休	夏首病愈因招鲁望	千里莼（王济，陆机）	1	[[13, 15]]
饮冰朝受命，衣锦昼还乡。	宋之问	送姚侍御出使江东	昼锦游（张既）	1	[[9, 11]]
夺得始知袍更贵，著归方觉昼偏荣。	郑谷	锦二首	昼锦游（张既）	1	[[12, 13]]
